name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"chicago, il",2018-04-10T09:00:00,35.2,35.2,23.9,63.19,0,0,,0,0.08,13.6,2.7,346,1026.8,24.2,9.9,401,1.4,4,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-10T10:00:00,38.7,35.2,23.9,54.92,0,0,,0,0.08,13.4,4.7,280,1026.5,38.9,9.9,589,2.1,6,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-10T11:00:00,40.9,35.9,21.8,46.22,0,0,,0,0.08,13.2,7.6,237,1026.5,78.4,9.9,669,2.4,7,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-10T12:00:00,42.6,37.3,20.6,41.11,0,0,,0,0.08,13,9.1,278,1025.7,89,9.9,643,2.3,6,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-10T13:00:00,43.8,38.2,21.5,40.79,0,0,,0,0.08,19.4,10.6,270,1024.9,90.3,9.9,501,1.8,5,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-10T14:00:00,44.2,38.1,20.8,39.1,0,0,,0,0.08,14.3,11.8,245,1024.1,89,9.9,466,1.7,5,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-10T15:00:00,44.1,38.4,20.9,39.41,0,0,,0,0.08,19.5,10.8,237,1023.5,89,9.9,378,1.4,4,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-10T16:00:00,44.8,38.4,21.8,39.9,0,0,,0,0.08,19.7,13.3,252,1022.8,100,9.9,246,0.9,2,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-10T17:00:00,44.6,39.1,21.7,39.88,0,0,,0,0.04,18.6,10.8,240,1022.1,92.8,9.9,214,0.8,2,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-10T18:00:00,44.1,38.6,21.8,40.97,0,0,,0,0.04,17.2,10.3,259,1021.6,91.5,9.9,150,0.5,2,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-10T19:00:00,43.8,37.5,22.9,43.16,0,0,,0,0,17.4,12.5,247,1021,92.8,9.9,28,0.1,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-10T20:00:00,43.7,39,23.3,44.1,0,0,,0,0,14.3,8.3,247,1020.6,100,9.9,6,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-10T21:00:00,43.7,38.4,24.8,46.94,0,0,,0,0,11.4,9.5,241,1020.6,100,9.9,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-10T22:00:00,42.9,37.1,25.9,50.93,0,0,,0,0,10.7,10.3,251,1020.7,100,9.9,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-10T23:00:00,42.8,36.1,26.6,52.47,0,0,,0,0,13,12.8,243,1020.8,100,9.9,0,0,0,,Overcast,cloudy,"72534014819,72530094846,74466504838"
"chicago, il",2018-04-11T00:00:00,41.9,36,27.7,56.77,0,0,,0,0,15.2,10,235,1020.1,100,9.9,0,0,0,,Overcast,cloudy,"72534014819,72530094846,74466504838"
"chicago, il",2018-04-11T01:00:00,40.6,35,31,68.3,0,0,,0,0,17.9,8.7,211,1019.4,100,8.7,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-11T02:00:00,40.7,35,30.2,65.78,0,0,,0,0,16.8,8.9,190,1018.1,100,9.9,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-11T03:00:00,40.4,33.3,29.7,65.5,0,0,,0,0,19,12,200,1017.2,100,9.9,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-11T04:00:00,41.1,33.8,29.4,62.78,0,0,,0,0,19.7,13.3,209,1016.3,100,9.9,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-11T05:00:00,40.7,33.7,28.8,62.22,0,0,,0,0,20.8,12.3,212,1015.8,89,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-11T06:00:00,39.4,32,28.8,65.62,0,0,,0,0,20,12.2,222,1015.7,24.2,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-11T07:00:00,39,31.6,28.8,66.51,0,0,,0,0,17.2,12,215,1016.3,24.2,9.9,30,0.1,0,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-11T08:00:00,41,33.9,29.9,64.46,0,0,,0,0,23,12.6,220,1016.6,44,9.9,176,0.6,2,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-11T09:00:00,44.8,39,31.6,59.71,0,0,,0,0,24.4,11.4,237,1016.5,29.4,9.9,370,1.3,4,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-11T10:00:00,49.4,44,33.8,54.7,0,0,,0,0,21.6,14.5,250,1016.2,52.9,9.9,530,1.9,5,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-11T11:00:00,53.6,53.6,35.6,50.39,0,0,,0,0,23,13.4,237,1015.6,78.4,9.9,682,2.5,7,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-11T12:00:00,58.4,58.4,37.1,45,0,0,,0,0,22.6,12.3,250,1014.9,69.5,9.9,809,2.9,8,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-11T13:00:00,60.9,60.9,37.8,42.34,0,0,,0,0,18.3,7.9,239,1014,84.4,9.9,859,3.1,9,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-11T14:00:00,63.2,63.2,37.4,38.38,0,0,,0,0,12.3,5.8,222.3,1013.3,78.4,9.9,678,2.4,7,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-11T15:00:00,65.4,65.4,38.6,37.29,0,0,,0,0,11.9,7.2,220,1012.9,90.5,9.9,545,2,5,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-11T16:00:00,64.9,64.9,37.1,35.76,0,0,,0,0,13.2,4.4,45,1012.1,80.9,8.9,404,1.5,4,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-11T17:00:00,58.4,58.4,36.9,44.55,0,0,,0,0,17.2,11.8,80,1012.3,88.1,8.6,183,0.7,2,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-11T18:00:00,53.4,53.4,36.7,53.04,0,0,,0,0,18.3,13.7,88,1012.6,98.7,8.5,80,0.3,1,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-11T19:00:00,50.3,50.3,35.8,57.25,0,0,,0,0,18.1,9.2,78,1012.3,83.2,8.5,22,0.1,0,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-11T20:00:00,49.9,46.9,35.4,57.35,0,0,,0,0,15.9,7.4,59,1012.4,100,9,2.8,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-11T21:00:00,48.5,45.7,36.4,62.79,0,0,,0,0,13.9,6.3,76,1011.7,100,9.1,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-11T22:00:00,47.8,45.6,36.5,64.9,0,0,,0,0,13.9,5,83,1011.2,96.6,8.7,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-11T23:00:00,47.6,45,39,71.82,0.003,100,rain,0,0,13.4,5.8,89,1009.1,100,8.6,0,0,0,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-12T00:00:00,53.1,53.1,42.8,67.99,0.002,100,rain,0,0,19.2,8.5,251,1008.6,100,7.6,0,0,0,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-12T01:00:00,53.1,53.1,42.9,68.25,0.014,100,rain,0,0,23.5,5.6,134,1008.1,100,6.9,0,0,0,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-12T02:00:00,52.8,52.8,43.5,70.66,0.001,100,rain,0,0,26.6,5.1,258,1007.3,100,8.2,0,0,0,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-12T03:00:00,51,51,44.2,77.57,0.024,100,rain,0,0,29.5,7.2,152,1005.5,97.5,7,0,0,0,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-12T04:00:00,53,53,43.5,70.08,0,0,,0,0,19.9,12.4,186,1003.9,85.6,8.6,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-12T05:00:00,54.5,54.5,42.4,63.57,0,0,,0,0,24.2,13.6,209,1003.3,78.4,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-12T06:00:00,55.8,55.8,41.1,57.72,0,0,,0,0,30,15.3,210,1003,78.4,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-12T07:00:00,55.8,55.8,40.7,56.82,0,0,,0,0,24.2,13,219,1002.9,69.5,9.9,21,0.1,0,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-12T08:00:00,59.2,59.2,41.9,52.73,0,0,,0,0,25.5,17.1,220,1002.8,24.2,9.9,173,0.6,2,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-12T09:00:00,63.2,63.2,42.3,46.38,0,0,,0,0,31.1,21,231,1002.8,24.2,9.9,385,1.4,4,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-12T10:00:00,65.6,65.6,43.4,44.5,0,0,,0,0,31.7,20.3,239,1002.9,24.2,9.9,570,2.1,6,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-12T11:00:00,69.1,69.1,45.2,42.28,0,0,,0,0,29.9,17.2,262,1003.2,18,9.9,718,2.6,7,,Clear,clear-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-12T12:00:00,71.6,71.6,46.2,40.29,0,0,,0,0,26.3,17.1,259,1003.6,24.2,9.9,816,2.9,8,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-12T13:00:00,73.2,73.2,45.9,37.64,0,0,,0,0,23.5,16.2,277,1003.9,69.5,9.9,874,3.1,9,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-12T14:00:00,73,73,44.2,35.58,0,0,,0,0,17.2,12.5,293,1004.3,88.1,9.9,400,1.4,4,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-12T15:00:00,71.9,71.9,43.5,36.02,0,0,,0,0,17.2,9.4,312,1004.9,88.1,9.8,402,1.4,4,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-12T16:00:00,61.1,61.1,45.7,56.91,0,0,,0,0,19.7,11.1,83,1005.8,80.9,8.9,386,1.4,4,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-12T17:00:00,58.4,58.4,44.6,60.22,0,0,,0,0,25.7,9.4,49,1006,88.1,8.5,266,1,3,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-12T18:00:00,54.3,54.3,43.9,67.78,0,0,,0,0,26.2,17.2,64,1005.9,88.1,8.5,186,0.7,2,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-12T19:00:00,47.7,41.9,40.6,76.22,0,0,,0,0,20.8,14.4,73,1007,88.1,6,52,0.2,1,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-12T20:00:00,46.4,40.6,39.2,76.01,0,0,,0,0,23,12.8,63,1007.3,91.4,7,9,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-12T21:00:00,44.4,37.7,38.4,79.29,0,0,,0,0,21.9,14.4,61,1007.8,100,8.7,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-12T22:00:00,44.4,37.6,37.8,77.49,0,0,,0,0,20.1,14.6,65,1007.5,100,9.1,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-12T23:00:00,44.1,38.7,37.3,77.01,0,0,,0,0,20.4,9.9,39,1007.1,100,9.9,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-13T00:00:00,43.9,37.7,37.1,76.99,0,0,,0,0,20.1,12,33,1006.8,100,9.9,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-13T01:00:00,43.9,37.5,37.1,76.99,0,0,,0,0,20.1,12.7,31,1006.5,100,9.9,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-13T02:00:00,42.9,36.3,37.1,79.98,0,0,,0,0,21,12.3,30,1006.2,81.7,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-13T03:00:00,41.9,36.4,37.1,82.83,0,0,,0,0,20.6,9.1,27,1005.9,84.2,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-13T04:00:00,41.4,35,37.1,84.73,0,0,,0,0,19.5,10.7,33,1005.8,78.4,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-13T05:00:00,41.9,35.3,37.5,83.96,0,0,,0,0,19,12,31,1005.6,78.4,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-13T06:00:00,41.8,35.6,37.5,84.55,0,0,,0,0,17.9,10.7,39,1005.2,78.4,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-13T07:00:00,43.4,39.7,38.4,82.44,0,0,,0,0,30,6.2,23,1005.4,85.6,9.9,24,0.1,0,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-13T08:00:00,45.1,41.2,39.4,80.47,0,0,,0,0,16.1,7.1,10,1005.6,91.5,9.9,116,0.4,1,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-13T09:00:00,48,44.1,40.4,74.93,0,0,,0,0,14.5,8.5,25,1005.3,89,9.1,219,0.8,2,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-13T10:00:00,50,46.7,41,71.3,0,0,,0,0,12.3,8,14,1004.9,100,9.1,146,0.5,1,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-13T11:00:00,50,47.1,41,71.3,0,0,,0,0,11.4,7.1,8,1004.9,100,9.9,141,0.5,1,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-13T12:00:00,49.5,44.7,40.7,71.69,0,0,,0,0,20.8,12.4,10,1005.5,100,9.9,89,0.3,1,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-13T13:00:00,45.8,38.9,38.4,75.32,0,0,,0,0,23.6,16.2,7,1006.8,100,9.9,192,0.7,2,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-13T14:00:00,44.2,36.5,37.5,77.03,0,0,,0,0,29,17.9,22,1008.3,100,9.9,90,0.3,1,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-13T15:00:00,43.3,36.6,37.8,80.99,0,0,,0,0,19.7,13,25,1008.9,100,9.1,97,0.3,1,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-13T16:00:00,44.5,39.9,38.7,79.94,0,0,,0,0,22.6,8.4,63,1007.8,98.9,9.1,118,0.4,1,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-13T17:00:00,45.5,41.1,39.5,79.47,0.007,100,rain,0,0,22.8,8.4,42,1007.7,100,9,41,0.1,0,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-13T18:00:00,45.5,40.3,41.7,86.45,0.012,100,rain,0,0,27.4,10.6,25,1008.8,92.8,8.1,66,0.2,1,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-13T19:00:00,43.4,36.9,40.8,90.47,0.005,100,rain,0,0,25.3,12.8,15,1008.8,100,6.1,12,0,0,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-13T20:00:00,41.4,33.9,39.2,91.99,0,0,,0,0,22.1,14,9,1010.4,100,5.2,2.5,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-13T21:00:00,41.6,34.5,39.3,91.43,0,0,,0,0,25.5,13.3,27,1010.1,100,6.7,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-13T22:00:00,41.4,34,39.2,91.99,0,0,,0,0,23,13.7,32,1009.6,100,7.5,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-13T23:00:00,41.4,33.5,39,91.25,0,0,,0,0,25.3,15.4,22,1009.7,100,6.7,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-14T00:00:00,40.3,31.5,38.3,92.58,0.01,100,rain,0,0,31.8,17.4,17,1009.5,100,7.5,0,0,0,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-14T01:00:00,39.5,29.8,37.5,92.24,0.032,100,rain,0,0,29.7,20.3,32,1008.9,100,3.5,0,0,0,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-14T02:00:00,39.5,30.3,38,94.39,0.04,100,rain,0,0,27.5,18.2,33,1008.8,100,4,0,0,0,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-14T03:00:00,39.5,30.5,37.5,92.24,0.117,100,rain,0,0,26.6,17.3,23,1008.5,100,2.9,0,0,0,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-14T04:00:00,39.4,30.4,37.5,92.63,0.051,100,rain,0,0,28.6,17.5,23,1008,100,6.5,0,0,0,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-14T05:00:00,39.2,29.3,37.1,92.11,0.025,100,rain,0,0,29.4,20.6,23,1007.5,100,5.9,0,0,0,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-14T06:00:00,39.2,29.5,37.3,92.86,0.049,100,rain,0,0,32,19.8,20,1007.7,100,4.7,0,0,0,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-14T07:00:00,39.4,28.2,37.5,92.63,0.026,100,rain,0,0,37.2,27,32,1007.3,100,9.4,10,0,0,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-14T08:00:00,39.5,29.4,37.5,92.24,0.004,100,rain,0,0,34.4,22,43,1008.5,100,9.7,27,0.1,0,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-14T09:00:00,39.5,30.3,38,94.39,0,0,,0,0,36.9,18.1,43,1010.7,100,9.8,41,0.1,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-14T10:00:00,39.5,28.7,38,94.39,0.01,100,rain,0,0,35.5,25.3,50,1008,100,3.5,83,0.3,1,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-14T11:00:00,40.3,30.3,38,91.62,0.003,100,rain,0,0,34.1,22.3,50,1009.7,100,2.6,93,0.3,1,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-14T12:00:00,40.2,30.8,38.6,94.15,0.005,100,rain,0,0,31,19.8,47,1010.3,100,3.1,139,0.5,1,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-14T13:00:00,40,30.3,38.3,93.63,0.002,100,rain,0,0,32.9,20.7,37,1010.8,100,2.3,186,0.7,2,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-14T14:00:00,39.2,29.4,37.7,94.26,0.001,100,rain,0,0,31.8,20.2,51,1011.3,100,2.7,180,0.6,2,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-14T15:00:00,39.1,29.3,37,92.11,0.001,100,rain,0,0,33.3,20.2,50,1011.3,100,2.4,139,0.5,1,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-14T16:00:00,38.3,28.2,36.2,92,0.001,100,rain,0,0,32.2,20.4,51,1011.6,100,2.3,65,0.2,1,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-14T17:00:00,37.3,26.1,35.2,92.05,0.002,100,rain,0,0,34.6,23.6,50,1011.1,100,1.9,37,0.1,0,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-14T18:00:00,37.3,25.8,34.8,90.65,0.005,100,rain,0,0,33.5,25,61,1011.1,100,9.2,33,0.1,0,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-14T19:00:00,37.3,26.6,34.7,90.26,0.008,100,rain,0,0,32,21.5,60,1011.2,100,9.3,7,0,0,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-14T20:00:00,37.2,26.9,35,91.61,0.009,100,rain,0,0,31.2,19.7,60,1011.4,100,9.5,5,0,0,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-04-14T21:00:00,36.6,25.7,34.1,90.62,0.001,100,rain,0,0,32,21.3,68,1011,100,7.9,0,0,0,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-14T22:00:00,36.6,26.4,35,93.76,0.031,100,rain,0,0.08,29.8,18.7,68,1010.8,100,5.6,0,0,0,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-14T23:00:00,37.3,27.3,35,91.23,0.06,100,rain,0,0.12,26.5,18.7,70,1010.4,100,9.9,0,0,0,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-15T00:00:00,37.3,30.3,35.8,94.04,0.064,100,rain,0,0.16,26.2,10,53,1010.7,100,3.2,0,0,0,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-15T01:00:00,37.2,28.1,35,91.61,0.114,100,rain,0,0.16,19.7,15.5,50,1010,100,4.4,0,0,0,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-04-15T02:00:00,36.4,27.1,35,94.52,0.063,100,rain,0,0.12,25.3,15.3,50,1009.9,100,4,0,0,0,,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
